Id;SurveyAnswerID;Content;BeginOffset;SentimentScore;SentimentMagnitude
3899;22100;"No solo es tener en cuenta la estatura del bebé, también el espacio que el pañal ocupa, esto aplica no sólo para los bodys, también para los pantalones";-1;0,5;0,5
3929;22293;"Más promociones, los modelos de tallaje pequeño ampliarlos a grande, dar obsequios a clientes";-1;0,5;0,5
4051;23351;"Llevar ropa de las nuevas colecciones al almacén de Cc. la herradura de Tulua y zapatos.";-1;0,5;0,5
4103;23639;"Adicionalmente, incluir mas variedad en los colores de las prendas, el rosado es muy predominante para las niñas.";-1;0,5;0,5
4110;23663;"Realmente me gustaría que tuvieran más diseños en cuanto a ropa para niño( hombre), más coloridos y divertidos.";-1;0,5;0,5
4165;24153;"Conozco la marca desde hace varios años.";-1;0,5;0,5
4170;24199;"Excelente atención ..falta promosas seguidas";-1;0,5;0,5
4298;25123;"Por precio y modelos";-1;0,5;0,5
4385;25744;"Gracias por ser conscientes q a veces se necesita cambiar la ropa y no ponen tanto problema";-1;0,5;0,5
4395;25816;"Mayor atención al público por parte de los empleados";-1;0,5;0,5
5382;26683;"Precio y diseño";-1;0,5;0,5
5423;26984;"Exelente 🙏";-1;0,5;0,5
5446;27119;"Mis niñas adoran la marca.";-1;0,5;0,5
5477;27345;"Y la colección.";-1;0,5;0,5
5542;27889;"Me parece rico comprar en sus tiendas....";-1;0,5;0,5
5590;28260;"Que la calidad del producto desmejora";-1;0,5;0,5
5596;28305;"Me gustaría más vestidos de gala/fiesta para niñas.";-1;0,5;0,5
5601;28369;"auque se termenaron los pantalones para niño de en dril pero de resto exelente";-1;0,5;0,5
5658;28761;"Aunque la calidad se ve excelente";-1;0,5;0,5
5674;28862;"Hay más ropa,de niña que,de niño, entonces voy pocas veces ..";-1;0,5;0,5
5710;29067;"Poder tener la oportunidad de tener un segundo cambio por tallas";-1;0,5;0,5
5923;30596;"mas atencion con losniños";-1;0,5;0,5
5941;30861;"Como ropa deportiva y para piscina";-1;0,5;0,5
5960;30974;"Diversidad de diseños en zapatos y tenis";-1;0,5;0,5
6001;31364;"Mas variedad y menor precio.";-1;0,5;0,5
6026;31519;"Poderme enterar de los descuentos que tienen más amenudo";-1;0,5;0,5
6044;31684;"Más asesoría por parte de los vendedores";-1;0,5;0,5
6192;32896;"Tenía q expresarlo ya que es importante hacerle control de calidad a todas las producciones.";-1;0,5;0,5
6232;33177;"Mas variedad";-1;0,5;0,5
6246;33333;"Quisiera encontrar variedad y estilos en cada tienda de la ciudad.";-1;0,5;0,5
6324;33847;"MUY FEA LA ROPA PARA NIÑA";-1;0,5;0,5
6637;36248;"Los precios de las chaquetas para niños pequeños son bastantes altos.";-1;0,5;0,5
6854;37785;"siempre preguntando si desea bolsa...";-1;0,5;0,5
6949;38433;"Reflejan un ambiente laboral tenso que alcanza a llegar a los clientes.";-1;0,5;0,5
7127;39520;"Bendiciones y que Dios se la conserve toda una vida.";-1;0,5;0,5
7200;39927;"Execente calidad.";-1;0,5;0,5
7274;40375;"Ya que se agotan muy rapido";-1;0,5;0,5
7280;40437;"Más surtido en polos";-1;0,5;0,5
7328;40761;"Me gusta mucho la ropa de offcorss, quisiera que tengan más ropa para niños en todas las tallas ya que veo más variedad para niñas, pero en mi caso tengo dos hijos varones y quisiera tener más variedad";-1;0,5;0,5
7395;41138;"Mas variedad de productos";-1;0,5;0,5
7467;41512;"Me gustaría haber encontrado tonos pasteles para las blusas de mi hija y el jean negro pintado de flores en otro color claro";-1;0,5;0,5
7569;42119;"Muy buena la ropa la recomiendo muy linda, solo  que por fabor dejen pagar contra entrega.";-1;0,5;0,5
7634;42535;"Buen servicio, algunas colecciones son iguales a las pasadas las diferencias son muy leves";-1;0,5;0,5
7749;43140;"El precio es cariñosito.";-1;0,5;0,5
7845;43669;"Los productos son de.";-1;0,5;0,5
7925;44260;"Recomendaría dejar todas las tallas por referencia y siempre ser cuidadoso de ello cuando la tienda es de línea.";-1;0,5;0,5
7987;44702;"Huiiii!";-1;0,5;0,5
8033;45017;"Mas variedad de mercancia";-1;0,5;0,5
8076;45321;"El orden de las prendas";-1;0,5;0,5
8083;45389;"En especial el algodón.";-1;0,5;0,5
8097;45484;"Hace rato no salia una colección q me gustara.";-1;0,5;0,5
8112;45543;"Me gusta mucho la ropa aunque deberían manejar un poco más para edades de 4 y 6 años";-1;0,5;0,5
8176;46067;"Yo iba a desistir porque no encontraba el regalo y el busco , busco y busco y me dijo no se preocupe vamos a encontrar algo y así fue 😉";-1;0,5;0,5
8197;46197;"La marca me encanta y la calidad es excelente, pero costosa 🙈";-1;0,5;0,5
8199;46205;"Que bajen la calidad";-1;0,5;0,5
8217;46287;"Súper recomendado ❤️❤️❤️";-1;0,5;0,5
8275;46722;"Más variedad  para niños.";-1;0,5;0,5
8276;46725;"Excelestes los productos., la atención.";-1;0,5;0,5
8300;46866;"La ropa es muy bonita y hay muchos estilos pero le doy 9 porque algunas prendas son costosas";-1;0,5;0,5
8312;46955;"Muchísimos años";-1;0,5;0,5
8401;47542;"Los asesores deben conocer del producto y su variedad.";-1;0,5;0,5
8541;48489;"Esta generación pequeña es de más glamour, yo le he buscado un vestido de ese corte a mi princesa y aun no lo consigo.";-1;0,5;0,5
8688;49302;"Manejar tallas para niños más grandes por que las nuevas generaciones son muy altos";-1;0,5;0,5
8896;50369;"El diseño de las prendas";-1;0,5;0,5
9068;51246;"pero me gustaría que se encontraron toda las tallas pero me gusta mucho la marca.";-1;0,5;0,5
9123;51519;"Hoy no tuve la mejor experiencia, las chicas tuvieron una actitud poco amable, quizás por el estrés del día sin iva, sin embargo amo OffCorss y siempre que pueda voy a comprar la ropa de mi hijo aquí, gracias por tanta creatividad, y lindos diseños";-1;0,5;0,5
9154;51680;"Incremento de precios.";-1;0,5;0,5
9180;51763;"La cajera si estaba como brava pero bien";-1;0,5;0,5
9382;52735;"De lo contrario todo super cosas divinas.";-1;0,5;0,5
9442;53057;"Los tallajes de la 6 a la 16 estilos más modernos y casuales.";-1;0,5;0,5
9534;53445;"A mí me encanta la ropa de offcorss, es linda, de buena calidad y muy cool, siempre le compro la ropa a mi hijo con ustedes, pero me ha pasado en dos ocasiones que me le dejan el cosito negro antirrobo y que problema para quitarlo";-1;0,5;0,5
9566;53607;"El correcto es Kleider Prado.";-1;0,5;0,5
9617;53801;"Yo soy clienta de ustedes allí compro ropa para mis hijas mis sobrinos
La mara Aleta  deportiva hace mucho tiempo use pero no sabía que era de offcirss .";-1;0,5;0,5
9737;54503;"Son prendas finas";-1;0,5;0,5
9740;54512;"Haber también más promociones, también poder encontrar variedad en tallas.";-1;0,5;0,5
9941;55491;"Sugerencia un lugar más amplio más comidas para el cliente y el personal del almacén";-1;0,5;0,5
9978;55664;"Por tal motivo las compras que mi esposo o yo hemos realizado en esta tienda han sido por algún producto puntual, más no por querer recorrer la tienda y antojarme de algo mas.";-1;0,5;0,5
10145;56573;"MI HIJO SE DIVERTIÓ EN EL ALMACÉN, MUY BONITO Y ORGANIZADO";-1;0,5;0,5
10362;57462;"Preferiría una variedad e texturas más suaves en los shorts que compré.";-1;0,5;0,5
10422;57685;"Falta surtido pero la atención muy buena gracias";-1;0,5;0,5
10429;57730;"Equilibrio en precios.";-1;0,5;0,5
10449;57803;"Mas variedad";-1;0,5;0,5
10460;57874;"me parece irrespetuoso";-1;0,5;0,5
10461;57874;"AMIGA !";-1;0,5;0,5
10462;57874;"Eso de !";-1;0,5;0,5
10499;58013;"Solo que puedan sacar más descuentos para tener la oportunidad de comprarles más!";-1;0,5;0,5
10515;58068;"La calidad de la tela";-1;0,5;0,5
10527;58108;"Mas variedad en chaquetas";-1;0,5;0,5
10530;58123;"Más claridad en descuentos para poder comprar mas";-1;0,5;0,5
10551;58208;"Más acompañamiento de los asesores";-1;0,5;0,5
10593;58335;"Al momento del reclamo respectivo, me dieron una atención inadecuada.";-1;0,5;0,5
10598;58353;"Más estilos";-1;0,5;0,5
10714;58555;"Algunas camisas son muy anchas, entonces quedan bien de largo pero anchas";-1;0,5;0,5
10718;58570;"en especial granplaza soacha";-1;0,5;0,5
10735;58632;"Ojalá más tiendas en colombia, más colores , prendas para adultos";-1;0,5;0,5
10781;58778;"Más variedad de tennis y pijamas manga larga";-1;0,5;0,5
10787;58803;"En la caja que ambas personas se encuentren en ella y así poder agilizar el pago";-1;0,5;0,5
10811;58892;"Porque el presio es alto pero la ropa buena";-1;0,5;0,5
10816;58905;"Mas variedad";-1;0,5;0,5
10829;58945;"Su precio";-1;0,5;0,5
10889;59167;"Más surtido en blusas para niñas";-1;0,5;0,5
10902;59212;"Horario más amplio";-1;0,5;0,5
10966;59450;"Mas variedad en estilos en ZAPATOS";-1;0,5;0,5
11092;59868;"Aspectos de evolución cotidiana";-1;0,5;0,5
11165;60074;"Más colección";-1;0,5;0,5
11175;60117;"Más variedad en los diseños  en las camisetas de niños pequeños";-1;0,5;0,5
11187;60188;"Quien nos atendió muy bien, la cajera o administración muy regular
Califico lo siguiente por la vendedora";-1;0,5;0,5
11191;60197;"Mas referencias";-1;0,5;0,5
11270;60482;"jajaja";-1;0,5;0,5
11288;60511;"Buena tarde …";-1;0,5;0,5
11291;60521;"A mí hija le agradan las tiendas";-1;0,5;0,5
11305;60565;"Mas variedad en tallas 8 y 6 para niñas";-1;0,5;0,5
11350;60731;"Ampliar los vestier";-1;0,5;0,5
11357;60754;"Más cajeros y más espacio en el de Junín";-1;0,5;0,5
11373;60822;"Los descuentos en productos de niño";-1;0,5;0,5
11415;60963;"Ninguno.!";-1;0,5;0,5
11451;61068;"Más surtido en todas las tallas sobre todo en la 6/12 que es lo que menos hay";-1;0,5;0,5
11458;61099;"Más puntos";-1;0,5;0,5
11515;61333;"Los precios muy altos";-1;0,5;0,5
11619;61866;"más variedad de modelos";-1;0,5;0,5
11625;61898;"Atención al cliente en cuanto a devoluciones.";-1;0,5;0,5
11650;62007;"Precios 🙏🙏";-1;0,5;0,5
11665;62058;"Hola buenas tardes!!!";-1;0,5;0,5
11719;62285;"Más variedad de ropa para niñas en esta época";-1;0,5;0,5
11733;62338;"gracias
Este es mi correo 
ldelgadoo18@gmail.com";-1;0,5;0,5
11772;62462;"Las personas que nos atienden";-1;0,5;0,5
11776;62470;"Hay mas variedad para pequeños";-1;0,5;0,5
11793;62519;"Precios y promociones";-1;0,5;0,5
12037;63667;"Fui a un cambio y por el servicio realicé mas compras";-1;0,5;0,5
12121;64081;"Ok";-1;0,5;0,5
12123;64083;"Tener colores diferentes en blusas para niñas";-1;0,5;0,5
12134;64135;"Las prendas son divinas";-1;0,5;0,5
12203;64388;"Exc todo.";-1;0,5;0,5
12247;64575;"Mas personal, pero la atencion bien";-1;0,5;0,5
12310;64896;"Toda la ropa y zapatos.";-1;0,5;0,5
12311;64896;"Felices con nuestra hija por la compra que hicimos en su tienda offcorss.";-1;0,5;0,5
12323;64938;"Les dejo mi correo para cuando aya descuentos gracias.";-1;0,5;0,5
12524;66023;"Varias más los productos";-1;0,5;0,5
12612;66383;"Demasiado agría ella";-1;0,5;0,5
12701;66763;"La atencion muy buena, en la caja no le dan prioridad a la fila para pagar  si no a las personas q se acercan a preguntar sin  hacer fila,";-1;0,5;0,5
12749;67076;"Soy fiel compradora de la marca
Antes mi hijo ahora mi nieto";-1;0,5;0,5
12818;67494;"Optar por tallas juveniles, la ropa de adolescentes es también para tener en cuenta.";-1;0,5;0,5
12833;67550;"Excelente marca solo q no consigo talla grande se creció la niña 👧 😥 😅";-1;0,5;0,5
12898;67945;"Que hayan más seguido, descuentos y bajos precios..";-1;0,5;0,5
12904;67973;"La atención siempre ha sido excelente, aunque a mi parecer los precios están un altos.";-1;0,5;0,5
13040;68628;"La calidad de las prendas es excelente y los diseños innovadores pero considero que deben tener mayor variedad de jeans y sudaderas.";-1;0,5;0,5
13045;68657;"El cambio de prendas en promocion";-1;0,5;0,5
13113;68975;"Los productos me parece de excelente calidad y con diseños muy bonitos, lo único que no me ha gustado son las medias porque se volvieron motosas en la segunda lavada.";-1;0,5;0,5
13266;69749;"La atención al usuario";-1;0,5;0,5
13293;69846;"Todo FELICITACIONES.";-1;0,5;0,5
13300;69870;"Muy bonita ropa, aunque un poco cara";-1;0,5;0,5
13396;70333;"Las chicas que se encontraban allí fueron muy amables solo hay un par de detalles a mejorar";-1;0,5;0,5
13455;70597;"Gracias Requiero la factura en este correo.";-1;0,5;0,5
13488;70769;"FELIZ NAVIDAD!";-1;0,5;0,5
13528;70943;"Es una excelente  marca de ropa infantil, sin embargo pude observar que no había mucha variedad de ropa en la edad de 6 a 9 meses.";-1;0,5;0,5
13661;71690;"De lo mejor pero quisiera que tuvieran en cuenta a las niñas que cumplen años en algún descuento mis hijas cumplen h no lo hacen gracias ♥️";-1;0,5;0,5
13671;71748;"Tener más variedad para niño";-1;0,5;0,5
13690;71817;"Sacar ropa pensada en la adolescencia.";-1;0,5;0,5
13795;72232;"Muy buena atención, solo q a los mayoristas debieran en las tiendas físicas darnos también descuentos";-1;0,5;0,5
13835;72439;"Que para estas épocas hayan más estilos de ropa Para niños y niñas.";-1;0,5;0,5
13971;73112;"Buenas tardes la atención es exelente, sugiero que para la temporada de diciembre, habiliten 0tra caja para que los clientes no tengan que esperar tanto y hacer largas filas.";-1;0,5;0,5
14122;73776;"Más diseños para niñas en veatidos";-1;0,5;0,5
14220;74302;"Espero en la próxima comprar ropa para junior.";-1;0,5;0,5
14271;74535;"Y puede escoger sin que lo estén acosando .";-1;0,5;0,5
14491;75554;"Normalmente compro su marca en el éxito laureles.";-1;0,5;0,5
14513;75611;"Precios más rebajados";-1;0,5;0,5
15075;78264;"Es hermosa la ropa que venden, pero sería genial que las prendas tuvieran una etiqueta con el descuento que tienen o que estén separados, para así no tener que preguntar en caja y es muy posible que uno como cliente se anime a comprar más";-1;0,5;0,5
15105;78437;"La ropa es muy chévere, pero hay más cosas para niña que para niño.";-1;0,5;0,5
15249;79134;"Por la duracio de las telas";-1;0,5;0,5
15317;79470;"Me encanta!";-1;0,5;0,5
15369;79827;"Me hencanta comprar en tiendas offcorss";-1;0,5;0,5
15412;80036;"Excelente atención y buena disponibilidad de productos, lo único malo fue que me entregaron la prenda con el pin de seguridad, por lo tanto debo volver a la tienda nuevamente.";-1;0,5;0,5
15492;80348;"Mejores precios ( mas bajos)";-1;0,5;0,5
15578;80780;"Depronto más promociones, pero como tal me gusta mucho la ropa";-1;0,5;0,5
15594;80853;"Me gusta la ropa de ustedes ha salido muy buena, con el calzado no me ha ido bien.";-1;0,5;0,5
15637;81010;"Más colecciones para niños";-1;0,5;0,5
15655;81092;"Somos clientes asiduos y enamorados de la marca y hoy por primera ve en 5 años de compras consecutivas nos hemos sentido maltratados por offxorse.";-1;0,5;0,5
15712;81399;"surtido mas en ropa de niños";-1;0,5;0,5
15895;82387;"Mejor atención y que respondan las llamadas por qué nunca me respondieron";-1;0,5;0,5
53;606;"Me parece muy mala la comunicación con ustedes dan una WhatsApp donde no le solucionan el problema, la línea que dan sale una operadora y has hay no hay un accesorio como tal";-1;-0,60000002384185791;0,60000002384185791
58;618;"No da mucha solución";-1;-0,60000002384185791;0,60000002384185791
272;2013;"Osea que eso me parece muy mal de su marca enviar mensajes de texto sin ser verdaderos publicidad engañosa";-1;-0,60000002384185791;0,60000002384185791
355;2437;"La atención en la tienda no es la mejor";-1;-0,60000002384185791;0,60000002384185791
720;3911;"Me molesto la actitud de la sra.";-1;-0,60000002384185791;0,60000002384185791
802;4267;"Lástima que en la encuesta no pregunten cómo es la experiencia del cliente en la tienda.";-1;-0,60000002384185791;0,60000002384185791
1082;5720;"Porq la atención no fue la mejor...";-1;-0,60000002384185791;0,60000002384185791
1238;6572;"No puse acceder ak descuento🙄😩";-1;-0,60000002384185791;0,60000002384185791
1441;7601;"Los tapabocas para niños me gustaba más el sistema pasado solo en las orejitas la verdad a mis niñas no se les caía y quedaban justos este nuevo no me gustó...";-1;-0,60000002384185791;0,60000002384185791
1483;7845;"El personal no estaba muy atento.";-1;-0,60000002384185791;0,60000002384185791
1726;9026;"Falta variedad en tallas niños";-1;-0,60000002384185791;0,60000002384185791
1754;9181;"Pero en esta tienda la vendedora no se destacan en atención al cliente.";-1;-0,60000002384185791;0,60000002384185791
1756;9187;"Pero en verdad he quedado muy molesta por esta mala atención ya que mi madre solicito el descuento que siempre me dan y se lo negaron";-1;-0,60000002384185791;0,60000002384185791
2043;10648;"Pero los tapabocas de los niños no son tan bonitos los colores y la forma no cubre bien";-1;-0,60000002384185791;0,60000002384185791
2187;11411;"No me gusto la atención";-1;-0,60000002384185791;0,60000002384185791
2240;11695;"Pero ultimamente la ropa de talla 6 en adelante son telas y diseños muy oscuros, no llaman la atención de la niña en mi caso.";-1;-0,60000002384185791;0,60000002384185791
2256;11781;"Las tallas son muy pequeñas";-1;-0,60000002384185791;0,60000002384185791
2334;12222;"Falta variedad en ropa de niño.";-1;-0,60000002384185791;0,60000002384185791
2378;12459;"No se puede pagar por PSE";-1;-0,60000002384185791;0,60000002384185791
2393;12540;"Los tapabocas los han cambiado mucho desmejorando la calidad y diseño";-1;-0,60000002384185791;0,60000002384185791
2396;12554;"El almacén estaba demasiado perfumado, el vendedor no tenía tan claras las tallas de los tapabocas";-1;-0,60000002384185791;0,60000002384185791
2397;12559;"no están viniendo la talla exacta";-1;-0,60000002384185791;0,60000002384185791
2450;12835;"No a sido resuelta mi consulta";-1;-0,60000002384185791;0,60000002384185791
2507;13109;"El servicio por WhatsApp es muy malo";-1;-0,60000002384185791;0,60000002384185791
2838;14882;"Mala atención y pérdida de calidad en la ropa";-1;-0,60000002384185791;0,60000002384185791
2914;15312;"Uno como cliente se siente bastante incomodo.";-1;-0,60000002384185791;0,60000002384185791
3191;17214;"Las veces que e ingresado la verdad no me he sentido muy cómodo con la actitud de las vendedoras.";-1;-0,60000002384185791;0,60000002384185791
3195;17235;"Muy caro";-1;-0,60000002384185791;0,60000002384185791
3283;17891;"Poca variedad en zapatos";-1;-0,60000002384185791;0,60000002384185791
3400;18765;"Muy incómoda espacios reducidos al caminar";-1;-0,60000002384185791;0,60000002384185791
3439;19064;"Que me traten mal y que la ropa no esté como siempre";-1;-0,60000002384185791;0,60000002384185791
3444;19098;"No nada";-1;-0,60000002384185791;0,60000002384185791
3459;19179;"Le han subido demasiado al precio de los tapabocas infantiles.";-1;-0,60000002384185791;0,60000002384185791
3504;19496;"El calor era impresionante, aires acondicionados apagados y aunque hice la compra no me sentí bien atendida.";-1;-0,60000002384185791;0,60000002384185791
3598;20066;"Los zapatos tenis para niños no son de buena calidad he comprado 2 pares y se rompen a menos de 2 meses de uso";-1;-0,60000002384185791;0,60000002384185791
3680;20725;"Mala calidad, o colecciones aburridas";-1;-0,60000002384185791;0,60000002384185791
3702;20881;"Tuve una equivocación en las tallas, desafortunadamente el sistema no me permitió hacer el cambio.";-1;-0,60000002384185791;0,60000002384185791
3824;21677;"Q no hagan promociones y no saquen nada nuevo";-1;-0,60000002384185791;0,60000002384185791
3866;21940;"Lástima que después de 3 años ya no se consigue tanta variedad como en otras tallas.";-1;-0,60000002384185791;0,60000002384185791
4149;24046;"Precios elevados y calidad deficiente";-1;-0,60000002384185791;0,60000002384185791
4396;25832;"No hay muchas tallas disponibles, a veces no viene bien la talla ( en los pantalones de hombre).";-1;-0,60000002384185791;0,60000002384185791
5466;27285;"Muy mala atención.";-1;-0,60000002384185791;0,60000002384185791
5634;28549;"Son muchachas muy de mal genio.";-1;-0,60000002384185791;0,60000002384185791
5977;31160;"Es un falta de respeto!";-1;-0,60000002384185791;0,60000002384185791
6031;31602;"Me parecen exagerados los precios";-1;-0,60000002384185791;0,60000002384185791
6291;33548;"La mala atención .";-1;-0,60000002384185791;0,60000002384185791
6398;34426;"Prendas muy costosas";-1;-0,60000002384185791;0,60000002384185791
6527;35575;"La actitud de las vendedoras no era la adecuada, pues no parecían interesadas en lo que consultabamos";-1;-0,60000002384185791;0,60000002384185791
6547;35727;"Deben tener mas surtido de talla 12, 14 no encontre blusas casi de esa talla para mi hija y faldas..lo cual mi hija quedo aburrida";-1;-0,60000002384185791;0,60000002384185791
6578;35976;"No hay muchas tallas";-1;-0,60000002384185791;0,60000002384185791
6666;36489;"Pocas prendas";-1;-0,60000002384185791;0,60000002384185791
6841;37674;"Precios muy elevados";-1;-0,60000002384185791;0,60000002384185791
6963;38534;"No
Nada";-1;-0,60000002384185791;0,60000002384185791
7164;39690;"Ropa muy repetida y poco surtido";-1;-0,60000002384185791;0,60000002384185791
7217;40047;"Tuvimos que hacer muchos intentos para hacer la compra, el sistema estaba demasiado lento,";-1;-0,60000002384185791;0,60000002384185791
7242;40179;"Pésima la atención.";-1;-0,60000002384185791;0,60000002384185791
7397;41166;"Se vuelve una compra poco grata.";-1;-0,60000002384185791;0,60000002384185791
7404;41166;"Lo que no me gusta son los vestier....";-1;-0,60000002384185791;0,60000002384185791
7410;41222;"Cuando yo no estoy comprando nada en oferta simplemente estoy excenta de pagar un impuesto al gobierno cosa que me causó bastante molestia";-1;-0,60000002384185791;0,60000002384185791
7469;41521;"Me parecieron exagerados los precios del 19 de Noviembre, y también la política del no cambio por ser el día sin IVA";-1;-0,60000002384185791;0,60000002384185791
7496;41686;"Así que no hay claridad";-1;-0,60000002384185791;0,60000002384185791
7807;43455;"No me respondió lo q necesitaba sobre mi pedido gracias";-1;-0,60000002384185791;0,60000002384185791
7827;43585;"Mal atención";-1;-0,60000002384185791;0,60000002384185791
7854;43769;"Hay poca mercancía y han desmejorado la calidad de las prendas";-1;-0,60000002384185791;0,60000002384185791
7941;44357;"Nunca hay descuentos";-1;-0,60000002384185791;0,60000002384185791
8071;45287;"No me gusto la atención de las vebderdoras dicen no hay tallas y uno busca y si hay";-1;-0,60000002384185791;0,60000002384185791
8107;45515;"Las tallas son muy pequeñas";-1;-0,60000002384185791;0,60000002384185791
8108;45516;"Mala calidad y precios altos";-1;-0,60000002384185791;0,60000002384185791
8152;45898;"Los precios de las prendas estaban borrados, nada tenia precio y la verdad me pareció hoy más caro todo que cualquier día !!!";-1;-0,60000002384185791;0,60000002384185791
8308;46927;"Compre una prenda en off corss primavera urbana se la medi a mi hijo en el carro y le quedó grande me dirijo a off corss viva y no me hicieron el favor de cambiar la me pusieron peros, muy malo el servicio..!";-1;-0,60000002384185791;0,60000002384185791
8528;48402;"Muchas veces no hay la talla y no hay muy buenas promociones";-1;-0,60000002384185791;0,60000002384185791
8529;48408;"No hay tallas los asesores no colaboran";-1;-0,60000002384185791;0,60000002384185791
8697;49344;"La calidad de los busos no es buena muy transparente y de mala calidad, soy cliente hace mas de 11 años y uno ya conoce la calidad de ustedes y la verdad la desmejoraron mucho.";-1;-0,60000002384185791;0,60000002384185791
8712;49410;"mejorar la calidad en los polos no volvi a comprar pues para mi concepto salen muy malos";-1;-0,60000002384185791;0,60000002384185791
8759;49682;"No me gusto la atención de los asesores de ventas.";-1;-0,60000002384185791;0,60000002384185791
8787;49818;"Las pantuflas muy costosas!!";-1;-0,60000002384185791;0,60000002384185791
8791;49840;"No me esta llegando a mi correo.";-1;-0,60000002384185791;0,60000002384185791
8793;49846;"Lástima que solo venga hasta la talla 16  0 viene más tallas";-1;-0,60000002384185791;0,60000002384185791
8825;50018;"No fue muy buena la atención en tienda.";-1;-0,60000002384185791;0,60000002384185791
8859;50185;"Están muy caros los productos";-1;-0,60000002384185791;0,60000002384185791
8927;50523;"Muy mala atención.";-1;-0,60000002384185791;0,60000002384185791
9171;51735;"Pero al momento de hacer los pagos se torna lento haciendo muy prolongadas las filas...";-1;-0,60000002384185791;0,60000002384185791
9557;53563;"Lástima que no encontré tapabocas talla M";-1;-0,60000002384185791;0,60000002384185791
9606;53789;"Malisimo su servicio al cliente, claramente tiene otras prioridades.";-1;-0,60000002384185791;0,60000002384185791
9709;54310;"Pésima política diciendo que no podía cambiar un producto que le quedo pequeño a mi BB.";-1;-0,60000002384185791;0,60000002384185791
9898;55265;"Precios excesivos, mala calidad de las prendas y cero promociones";-1;-0,60000002384185791;0,60000002384185791
9904;55307;"Ya no hay variedad en ropa para niña, la verdad me quedo sorprendida cada vez que voy 👎";-1;-0,60000002384185791;0,60000002384185791
9907;55319;"Fui al outlet y realmente no había ningún descuento, me pareció engañoso y me toco pagar full precio";-1;-0,60000002384185791;0,60000002384185791
9929;55431;"No hay disponibilidad en tallas";-1;-0,60000002384185791;0,60000002384185791
10027;55902;"Muy cara, y asesores mal educados.";-1;-0,60000002384185791;0,60000002384185791
10115;56376;"Estoy muy  inconforme porqué  me están mandando mensajes  y haciéndome llamadas que porqué  estoy debiendo  una plata y yo ni estoy debiendo  ni ese es mi nombre...les agradezco  revisar  y no seguir molestandome.";-1;-0,60000002384185791;0,60000002384185791
10237;56992;"Hay poco  tallas para jovencitas delgadas";-1;-0,60000002384185791;0,60000002384185791
10298;57262;"No encontré ningún aspecto";-1;-0,60000002384185791;0,60000002384185791
10482;57963;"Los vestidores son demasiado incómodos";-1;-0,60000002384185791;0,60000002384185791
10540;58143;"Servicio es pésimo muy malo";-1;-0,60000002384185791;0,60000002384185791
10884;59155;"Falta variedad en tallas";-1;-0,60000002384185791;0,60000002384185791
11229;60339;"Aún no tengo respuesta";-1;-0,60000002384185791;0,60000002384185791
11284;60505;"Poca variedad en pantalones de niño";-1;-0,60000002384185791;0,60000002384185791
11377;60830;"Precios más caros y mala calidad";-1;-0,60000002384185791;0,60000002384185791
11382;60848;"Pésimo Para que piden cedula si no van hacer ningún descuento no volveré a comprar aquiii";-1;-0,60000002384185791;0,60000002384185791
11439;61034;"El vestier es muy pequeño e incómodo";-1;-0,60000002384185791;0,60000002384185791
11557;61513;"Los costos, son muy elevados";-1;-0,60000002384185791;0,60000002384185791
11797;62558;"No encontré mucha variedad de prendas para elegir";-1;-0,60000002384185791;0,60000002384185791
11829;62711;"Falta más personal en caja muy larga la fila para pagar";-1;-0,60000002384185791;0,60000002384185791
11947;63231;"Mala atención llevo 8 horas tratando de comicarme con asesor para que den información de mi compra y nada";-1;-0,60000002384185791;0,60000002384185791
11988;63441;"La atención no fue muy buena, los vendedores no son colaboradores y mis datos están mal soy Maria Ruano.";-1;-0,60000002384185791;0,60000002384185791
12042;63695;"NO DA NINGUNA SOLUCION";-1;-0,60000002384185791;0,60000002384185791
12422;65497;"No hay mucho surtido y la calidad de la tela no es muy buena";-1;-0,60000002384185791;0,60000002384185791
12461;65700;"Las vendedoras no están pendiente de los clientes";-1;-0,60000002384185791;0,60000002384185791
12501;65912;"Pero últimamente he encontrado productos con muchos desperfectos notorios, más que todo en zapatos y es muy incómodo, molesto que quieras un producto y veas que esté en mal estado.";-1;-0,60000002384185791;0,60000002384185791
12510;65952;"En temporada dos cajas lo dan a basto y las filas son muy largas";-1;-0,60000002384185791;0,60000002384185791
12680;66658;"La experiencia no es grata, los precios son sobrevalorados para los productos ofertados";-1;-0,60000002384185791;0,60000002384185791
12802;67399;"Pero surtido de ropa muy poco y pocas tallas";-1;-0,60000002384185791;0,60000002384185791
12842;67615;"Falta de aire acondicionado";-1;-0,60000002384185791;0,60000002384185791
13058;68719;"dinero perdido porque los tapabocas no le quedaron buenos!";-1;-0,60000002384185791;0,60000002384185791
13061;68719;"Compré 2 tapabocas para mi hija y la talla de la etiqueta no coincide con  la talla real...";-1;-0,60000002384185791;0,60000002384185791
13086;68824;"Mala calidad en ropa";-1;-0,60000002384185791;0,60000002384185791
13148;69146;"no me parece justo, porq en esta tienda es donde lo registre";-1;-0,60000002384185791;0,60000002384185791
13326;70018;"Mucha demora en la caja";-1;-0,60000002384185791;0,60000002384185791
13575;71276;"Que mala atención";-1;-0,60000002384185791;0,60000002384185791
13632;71507;"La calidad de los zapatos es deficiente.";-1;-0,60000002384185791;0,60000002384185791
